,year,year_code,country_name,country_code,access_to_electricity,birth_rate,life_expectancy,exports_perc_gdp,education_years,gdp_per_capita_ppp,perc_internet_users,infant_mort_rate,inflation_perc,consumer_price_index,crop_production_index,goods_imports,prevalence_of_anemia_pregnancy,diabetes_prevalence,human_capital_index,net_enrollment_rate,measles_immunization,co2_emissions_gaseous_fuel,fossil_fuel_energy_consumption,fuel_exports,fuel_imports,investment_inflows,investment_outflows,mobile_subscriptions,agricultural_land,greenhouse_gas_em,age_dependency_ratio,imports_annual_growth,int_tourism_arrivals,total_covid_cases_per_million,total_covid_deaths_per_million,population_density,median_age,human_development_index,ar_tech
50,2020,YR2020,Denmark,DNK,1.0,12.6,76.5926829268293,44.8472655641397,10.0,28670.589999229,0.39172430859999996,4.7,2.90328203236457,81.6811516828855,91.72,43442836590.6923,17.9,5.6,0.755094826221466,98.10583,99.0,19.8528361194456,88.2800504024992,7.01146142066434,5.65752087079692,21.9380936434814,17.2888866115727,0.6297378451000001,62.3851048786236,-5.42255822264862,49.9772770936251,13.7099287322626,21119000.0,43634.52,429.88800000000003,136.52,42.3,0.94,0.7500772925200001
51,2020,YR2020,Djibouti,DJI,0.563994293212891,31.48,57.022,156.538300905396,10.0,4103.95514221253,0.00194500528,80.0,1.74665224985432,70.0722694952796,72.47,206537212.822345,42.6,5.3,,27.03563,50.0,0.0,0.0,6.47331941297147,6.45463776228492,0.596129445834392,,0.00032051997000000004,69.0681622088007,8.1014958384422,78.5185811735321,-22.6226773389716,20100.0003814697,11256.05,146.761,41.285,25.4,0.524,0.31090966511209006
52,2020,YR2020,Dominica,DMA,0.80992317199707,15.4,76.5975609756098,43.3357101445412,12.0,6516.25745451478,0.08814844197999999,14.1,0.856946805358478,80.3998462791618,107.5,130388888.888889,30.5,11.5,0.544749319553375,98.3451,99.0,0.0,0.0,0.0,9.58032780273318,5.27674301339677,0.0,0.01722900215,28.0,7.80896108994258,,,312000.0,2416.969,,98.56700000000001,,0.742,0.47803259950638854
53,2020,YR2020,Dominican Republic,DOM,0.88764932,24.771,69.429,35.4978251417861,9.0,6760.12568708907,0.03704692356,32.9,7.72413566181619,31.8464351894634,55.12,6416000000.0,36.3,11.2,0.502766907215118,86.10226,85.0,0.0,87.1480801652815,15.8079645538506,22.5493669421679,4.06910203732139,0.148528395902227,0.08327284492999999,52.0596149865452,67.5898410359374,65.8892952684275,7.53186086507431,3161000.0,24600.236,321.445,222.873,27.6,0.7559999999999999,0.509500833739
54,2020,YR2020,Ecuador,ECU,0.935229873657227,25.503,72.761,32.1275352850362,10.0,5838.90252506331,0.01462188536,24.2,96.0941136930836,45.5937081631531,72.75,3653382344.86,29.8,5.9,0.594254851341248,97.06899,99.0,2.28318584070796,84.1073273286831,50.6508422802778,8.14141693943506,-0.127889942196138,0.0,0.038026048640000004,32.477049444355,28.988261248417,66.2686406303593,12.8217293340575,627000.0,21798.316000000003,1061.267,66.939,28.1,0.759,0.5232966952514748
55,2020,YR2020,"Egypt, Arab Rep.",EGY,0.977,25.958,68.602,16.2011173184358,9.0,5794.12525672253,0.00641265038,37.2,2.68380535348548,45.0768656084691,71.99,15382000000.0,29.9,11.4,0.494374662637711,88.71319,98.0,28.8349766476388,93.8815510707984,41.9128863608293,7.58487691222193,1.23699720670391,0.0510824757424287,0.01975692517,3.30604249334472,32.6078738587156,71.7429518183743,3.98735047640331,5506000.0,2233.697,130.963,97.999,25.3,0.7070000000000001,0.54157012015
56,2020,YR2020,El Salvador,SLV,0.8451924900000001,24.931,68.875,26.8272702258496,9.0,4447.64319702201,0.01177397269,27.1,2.27128756828722,71.3778883660865,102.35,3514500000.0,16.1,9.0,0.546176612377167,90.9739,97.0,0.0,44.9385009585003,2.64228351172831,12.0186037251618,1.47137092746017,-0.0424270740328768,0.1262968891,67.476833976834,54.730441248583,72.7635633928574,13.1494438463617,867000.0,10668.495,327.464,307.811,27.6,0.6729999999999999,0.48160644885150006
58,2020,YR2020,Eritrea,ERI,0.292266216278076,32.518,55.273,9.67062059350866,8.0,1528.58166086177,0.00136711941,56.2,,,75.74,471263649.054983,45.0,2.5,,53.25711,76.0,0.0,28.2660748618078,0.0,1.52640165975865,3.94553485154135,-3.9463036023817,0.0,74.5544554455445,49.3522732134717,98.1767931442581,-32.2801484516088,70000.0,1035.126,2.82,44.303999999999995,19.3,0.45899999999999996,0.16122491074644182
59,2020,YR2020,Estonia,EST,1.0,9.4,70.4170731707317,61.546328393239,9.0,9437.80654804971,0.2857695381,8.7,4.0184895250876,66.4507525242903,73.83,2815986132.10103,25.8,7.6,0.77720320224762,99.11009,93.0,10.1924975320829,28.6516233078236,4.49531276691932,7.21716498834983,7.30960979237904,1.62150169093863,0.3981096581,23.2602028780373,-68.1490184060815,48.3695109594948,-5.35218709045597,3310000.0,92307.87800000001,878.9789999999999,31.033,42.7,0.892,0.689830304145
60,2020,YR2020,Eswatini,SWZ,0.26899999999999996,32.318,47.49,71.2690588001201,7.0,4721.95505499826,0.00926191777,67.1,12.2085358545844,50.3294496499372,75.33,1056597749.65615,35.2,4.2,0.37250080704689,82.0736,92.0,0.0,0.0,0.698798009114149,12.5779602919107,5.21592323200129,0.982347919031038,0.03282161453,71.1046511627907,24.456253151216,84.6396676822046,5.48008879205338,1151000.0,15909.82,578.367,79.492,21.5,0.611,0.1544738326725
61,2020,YR2020,Ethiopia,ETH,0.127,43.728,51.941,16.6868531997337,8.0,482.884422173038,0.00015263767,87.0,0.66245810926647,35.0041070481172,39.31,1131380361.49943,36.8,2.5,0.382784843444824,40.27072,36.0,0.0,3.42708854756366,0.00266192229379073,20.0807433687151,1.63350636934485,0.0,0.00026813216,30.662,172.832220006481,98.2724305089376,22.2064106961939,136000.0,2244.728,32.262,104.95700000000001,19.8,0.485,0.06993023640050001
63,2020,YR2020,Fiji,FJI,0.7576808929443359,24.738,65.687,65.1585194806064,,5836.73921691918,0.01496854734,19.3,1.09216459977388,70.1430874017209,150.5,763037190.480488,46.1,9.4,0.508573293685913,94.87509,81.0,0.0,0.0,0.00531870411286507,6.77377582868218,0.0351149987054547,0.136939673507065,0.0678872906,23.4263820470717,-32.3840267584447,62.4614632641492,,434000.0,132.747,2.231,49.562,28.6,0.743,0.4287522117483848
64,2020,YR2020,Finland,FIN,1.0,11.0,77.4658536585366,42.0310461588074,10.0,26796.3603423706,0.37248461740000005,3.5,3.04210080667796,86.0844924575984,108.21,31330736652.7674,16.9,5.7,0.796001017093658,99.73543,96.0,15.0555009133062,49.7867013796177,3.43832095697989,11.8617839667486,10.7409341015648,22.4986093822408,0.7187081844,7.2819199579763,-0.579156977486184,49.5436301059388,14.8625287138561,2714000.0,15719.261999999999,164.96099999999998,18.136,42.8,0.938,0.75224043453
65,2020,YR2020,France,FRA,1.0,13.3,79.0560975609756,28.5949742490286,15.0,26101.9688962674,0.1430792394,4.4,1.6759598872093,84.3891323092084,102.43,292717395729.502,14.8,6.7,0.762737214565277,96.18632,84.0,22.6149018019842,52.8059388521141,2.77063410483004,9.99610442309541,3.03829068496787,12.7433522905749,0.4922869227,54.4360781420356,0.944124387075851,53.7619235066963,15.3534887447116,190282000.0,83693.303,1538.82,122.57799999999999,42.0,0.9009999999999999,0.6493064260600001
66,2020,YR2020,Gabon,GAB,0.736,33.377,58.264,69.0321767086082,10.0,13852.3390101064,0.01216140618,53.8,0.504920025834855,81.5877558194148,78.98,798060301.172577,57.4,5.0,0.457612454891205,,55.0,5.0,32.4308850158674,83.3255028286385,4.11717232934453,5.48675259436268,6.82769826637676,0.09769123057999998,8.02188846198626,168.17205687441,85.9736987927364,-16.4777635248316,230000.0,10367.394,62.451,7.859,23.1,0.703,0.41882561522100004
67,2020,YR2020,"Gambia, The",GMB,0.34299999999999997,42.682,55.956,25.7986743189831,9.0,1913.78299217047,0.00921794919,61.3,0.844969566773716,50.971163115798,110.69,130456325.436426,61.1,4.3,0.421570628881455,64.5223,89.0,0.0,0.0,0.0,11.9040281454085,5.55871041308145,-0.000948980532151245,0.00424981957,54.5454545454545,140.8384832234,98.5604887075289,1.01798116259158,79000.0,2440.554,72.0,207.56599999999997,17.5,0.496,0.19230126417350002
68,2020,YR2020,Georgia,GEO,0.9990000000000001,12.063,69.902,22.9944664162433,9.0,3104.5156688912,0.00484746299,31.9,4.06396201382596,54.9035089108937,133.92,1013301784.05,29.9,7.5,0.568925797939301,94.62166,73.0,48.1002425222312,59.0122007579903,8.12839637330198,19.5573238427493,4.29984434616356,0.111163057064478,0.04464297381,43.1716793783278,-69.7694230087339,50.9536394319557,15.6487514687395,387000.0,78075.542,1035.302,65.032,38.7,0.812,0.5556109094275001
69,2020,YR2020,Germany,DEU,1.0,9.3,77.9268292682927,30.8477115722895,13.0,27210.8722581114,0.302163466,4.4,1.44026818676794,85.6988090597341,101.29,458490174761.432,16.2,8.9,0.751162469387054,86.46473,92.0,19.8279556590394,83.6219751354806,1.41134713629722,8.63348975806015,12.7631930755001,5.05222621842603,0.5921557459,48.9124516406362,-19.0895185532974,47.4073731274062,10.7843137254902,18983000.0,40865.825,993.1139999999999,237.016,46.6,0.9470000000000001,0.7149727876900001
70,2020,YR2020,Ghana,GHA,0.43700000000000006,35.671,57.002,48.8022576190038,9.0,1771.53600416149,0.00153615298,64.1,25.1932193743247,21.1189572582719,51.6,2766555192.42862,55.2,4.3,0.450056403875351,67.9238,90.0,0.0,28.3502109341616,4.89527474500612,21.4392816342985,3.3293033790627,0.0,0.006745472860000001,61.1118484662037,265.138824741469,82.9171783844343,21.6793579357206,399000.0,2980.117,25.07,126.719,21.1,0.611,0.24156220082900004
72,2020,YR2020,Greece,GRC,1.0,9.6,77.8878048780488,23.7183809477501,10.0,19524.6802172826,0.09138837307999999,5.6,3.15118062995734,72.2012934085379,110.36,30320946978.7648,20.2,6.0,0.690006494522095,99.11835,89.0,4.26272814601345,94.5911932503073,14.6891493739015,13.4256742932379,-0.00629772312613624,0.774947789605089,0.5353137816,66.1675717610551,19.2081492177382,46.0516888354435,20.1801069266456,13567000.0,33236.126000000004,1002.873,83.479,45.3,0.888,0.635517308738
74,2020,YR2020,Grenada,GRD,0.859598083496094,18.444,72.648,45.3283259733251,9.0,7641.54665529521,0.04063907991,12.9,2.18181818181818,73.5382535352993,103.91,220940740.740741,27.0,9.5,0.565070509910584,99.18575,92.0,0.0,0.0,0.0,8.76422567382064,7.19311842194662,0.0,0.041815370549999994,35.2941176470588,200.800343890883,72.2005459082003,,316000.0,1421.9820000000002,8.887,317.132,29.4,0.779,0.49118416094635176
75,2020,YR2020,Guatemala,GTM,0.73318205,35.341,67.849,20.1950343956927,16.0,4842.2164822443,0.00712332905,40.8,5.9775773473714,51.8587056854268,51.38,4742000000.0,27.1,8.6,0.461270093917847,83.54524,86.0,0.0,42.2766651403094,5.98784939396314,14.3561297097302,-4.08837713928081,-5.28025883382894,0.07354303498,41.6666666666667,369.60482770364,91.255325844573,6.03578877978812,826000.0,12752.987,421.03,157.834,22.9,0.6629999999999999,0.41309759616550007
76,2020,YR2020,Guinea,GIN,0.155391550064087,44.21,51.203,24.5238730443766,6.0,1224.34170976428,0.0009542492399999999,99.9,31.3733025877534,32.1480918436303,58.84,585850895.353908,59.0,4.3,0.37094247341156,45.75882,42.0,0.0,,0.0326893650491384,24.9435526884595,0.331913251937094,0.0,0.005110226890000001,54.8958163763633,29.4449487953722,99.4501086108102,18.1441799428497,33000.0,1694.004,10.965,51.755,19.0,0.47700000000000004,0.08631036245824786
77,2020,YR2020,Guinea-Bissau,GNB,0.145361990950226,41.828,50.368,21.7558574111665,6.0,1072.5133898922,0.00230103171,104.6,8.63632094930279,78.3888038782586,62.03,61718449.3906535,56.6,3.9,,49.18684,71.0,0.0,0.0,0.809891939704249,1.24161453479695,0.189713801941813,-0.100762110904178,0.0,23.5817923186344,316.956877213001,93.5627898283346,30.5436331919163,7800.00019073486,1898.376,34.045,66.191,19.4,0.48,0.08075445612112431
78,2020,YR2020,Guyana,GUY,0.745240783691406,25.704,65.242,96.0799732120736,6.0,6008.17821048084,0.06611491566,36.9,6.1485433302487,56.4365665864716,79.52,550100000.0,38.3,9.5,0.495226472616196,91.33466,86.0,0.0,0.0,1.29251571035002e-05,22.2771792624747,9.41532518977148,0.280635624136259,0.05334029717,5.69357378714757,-73.6772723122313,65.925236261502,,105000.0,17041.315,378.865,3.952,26.3,0.682,0.4383566812282733
79,2020,YR2020,Haiti,HTI,0.337,31.777,57.131,6.71748427743739,6.0,2095.53603632019,0.00231270715,74.3,9.33322197565604,32.2636202630057,58.57,1086720000.0,54.1,7.2,0.446564912796021,,55.0,0.0,23.3076771166876,,,0.192904994495278,0.0,0.00649825858,61.3207547169811,34.0137189438981,79.7421074862902,29.2616770018586,445000.0,1145.009,22.276,398.44800000000004,24.3,0.51,0.18680927336050002
80,2020,YR2020,Honduras,HND,0.674056015014648,33.829,70.689,53.972182998888,9.0,2591.33221428829,0.01203855999,30.3,11.0480349344976,48.1155372323814,63.99,2679944500.0,26.0,9.1,0.481023132801056,85.74906,98.0,0.0,48.2721635752463,0.1020976911118,13.5616913299606,4.92683334120925,-0.354488916822347,0.023617124870000002,26.2311198498525,59.8122053889782,86.9258424730074,3.80733947931948,689000.0,21522.002999999997,536.922,82.805,24.9,0.634,0.37730601674155645
82,2020,YR2020,Hungary,HUN,1.0,9.6,71.2463414634146,66.8578897770738,13.0,11858.3344508621,0.06999676351,8.7,9.80361016908127,57.8770182068018,75.55,28761433460.8977,24.4,6.4,0.683087289333344,96.8381,99.0,39.6150814503416,80.5389134842981,1.61330662038295,4.70177028043826,5.81915570397215,1.28349194216975,0.30099084130000003,65.32024101763,-22.6239614897618,46.8987244618673,23.1803751309476,31141000.0,80876.883,2867.494,108.04299999999999,43.4,0.8540000000000001,0.6045979513585
83,2020,YR2020,Iceland,ISL,1.0,15.3,79.6536585365854,32.2044975223017,10.0,29719.3598977329,0.4447053382,3.2,5.13647123245151,54.7318525647267,88.71,2414538371.50688,16.3,1.6,0.745281875133514,98.91577,91.0,0.0,22.622225912865,0.359889067918245,9.29894410080539,1.72331124916198,4.16004196936534,0.7662952199,18.8428927680798,-81.0563301790452,53.4065802178858,7.80327919974314,328000.0,18965.568,84.98200000000001,3.404,37.3,0.9490000000000001,0.7822763903600001
84,2020,YR2020,India,IND,0.5912545776367191,26.401,62.505,12.9972363111656,8.0,2095.64696100574,0.0052753245,66.7,4.00943919152636,54.3383216506908,68.19,53887205923.7176,53.7,7.8,0.493510901927948,83.85499,56.0,4.25531914893617,63.7273945117512,3.40561977719471,36.5329279096951,0.765212648995792,0.108782767313431,0.00338555535,60.8689656564162,35.8820305287735,64.1803725759656,4.58971646141894,2649000.0,14172.025,156.189,450.41900000000004,28.2,0.645,0.3273749368101955
85,2020,YR2020,Indonesia,IDN,0.863,21.773,65.772,40.9773084738704,9.0,4743.94469427917,0.009255638640000001,41.0,3.68861915958351,44.0160379497831,66.07,40365380000.0,43.4,4.8,0.540038466453552,96.15226,76.0,18.4617526275492,61.9522672519218,25.2438359749654,18.2609165066482,-2.75743993350903,0.0,0.01734793002,26.0420519218137,-46.5747587610377,54.7784779568434,25.9339702392421,5064000.0,6116.035,166.903,145.725,29.3,0.718,0.47962426652600004
86,2020,YR2020,"Iran, Islamic Rep.",IRN,0.9790000000000001,17.654,70.176,21.4670575678449,5.0,10309.0665605547,0.0093419002,28.3,14.4767513188566,25.615453804342,68.39,15207000000.0,29.8,8.0,0.593404471874237,86.16734,99.0,32.3840015761994,99.6651965378251,88.8675310777915,2.28359673624293,0.0355866340456875,0.0100308684119037,0.014668470800000001,38.6085119968565,57.9376461596461,62.1897139588519,15.9335600031287,1342000.0,29956.763,858.2860000000001,49.831,32.4,0.7829999999999999,0.5431865121500001
87,2020,YR2020,Iraq,IRQ,0.976221115649304,35.821,69.082,75.7037742203896,6.0,9576.60435368993,0.001,35.3,4.97896213183735,18.1585809727587,111.59,20002200000.0,40.2,10.2,0.407643288373947,88.89713,86.0,8.13423769993926,99.6786843065223,97.0120267860648,0.0242816275530445,0.819047735654686,0.177560193552121,0.0,18.9770674714772,24.5688441482444,86.5947141734283,-12.4188131916823,78000.0,26611.124,385.30699999999996,88.125,20.0,0.674,0.5372716136071172
88,2020,YR2020,Ireland,IRL,1.0,14.4,76.5365853658537,94.4895147601456,10.0,30186.7833121639,0.1785046724,6.0,5.59071729957807,78.3595720622771,96.97,67697287156.5161,17.5,5.2,0.792599022388458,99.95917,79.0,19.0874321800231,92.5157191050349,0.344013748161195,4.06644829607448,25.8173984796384,4.63552446165987,0.6505241861000001,64.044128320511,3.90358859019853,47.0320778024945,21.6865355034983,6646000.0,50515.858,993.561,69.874,38.7,0.955,0.6775290539500001
90,2020,YR2020,Israel,ISR,1.0,21.7,78.9536585365854,35.5686038158534,11.0,24930.140618189,0.2087379,5.6,1.05074893807288,80.7864164432529,88.53,34747200000.0,19.5,6.5,0.733995318412781,97.85012,95.0,0.0304265806608653,97.2073148835389,0.0238160661016825,10.0361468057881,6.08078810629506,2.52019292586839,0.7399994955,26.1552680221811,65.6664982921108,61.5714331224264,11.9597797839345,2672000.0,96872.165,735.1360000000001,402.606,30.6,0.919,0.69705821455
91,2020,YR2020,Italy,ITA,1.0,9.5,79.7780487804878,25.6277321000853,12.0,27084.1918203274,0.2311087424,4.7,2.53768532095005,80.7107504637521,116.25,225178040923.841,19.0,5.9,0.727819681167603,99.68455,74.0,29.4522666232604,91.7300953931907,2.02151286901693,9.66840475794108,1.1516557383088,0.567570354338187,0.7451821660000001,53.167182346741,7.58403611154472,48.3877359861389,10.9908182014587,62702000.0,66746.526,2001.808,205.859,47.9,0.892,0.70540627644
92,2020,YR2020,Jamaica,JAM,0.844108505249023,21.372,74.142,38.7900457000845,6.0,6355.84007317132,0.03115778027,18.7,8.17108356120219,33.9763982618992,97.2,3004300000.0,27.1,10.6,0.534977912902832,92.8489,88.0,0.0,84.5570703738397,0.292569095461062,18.3692099061243,4.66982218559556,0.284908121904782,0.1382272429,44.2289935364728,32.6767228308572,66.5609047879576,3.95115298557459,2230000.0,15459.139,263.072,266.879,31.4,0.7340000000000001,0.4889876252714627
93,2020,YR2020,Japan,JPN,1.0,9.4,81.0760975609756,10.6244850068159,9.0,26838.6913604846,0.2999074036,3.3,-0.676578683595063,102.659069325736,118.97,336333048850.373,26.2,5.0,0.804714262485504,,96.0,12.3277824728347,80.6737656342559,0.31713063235683,20.3931823057802,0.218682871221014,0.921274923000361,0.5236997183,14.4252400548697,7.78113153500644,46.5594915841612,9.26672352511812,4757000.0,4738.06,81.288,347.778,48.2,0.919,0.7073375630900001
94,2020,YR2020,Jordan,JOR,0.9868096160888671,31.709,71.73,41.8292026516424,10.0,5937.21438596151,0.026232754219999998,22.6,0.666880925597913,67.2353965011268,54.29,4073693980.93089,33.2,10.1,0.553174376487732,91.29915,94.0,2.86119650035469,98.4559406997705,0.0134095616213473,15.8472296777516,10.7944716101145,0.101693091616523,0.07592963036,12.1146872166818,53.4488577641731,74.4300072462189,14.3447650141943,2700000.0,69789.98599999999,869.438,109.285,23.2,0.7290000000000001,0.559519715861877
95,2020,YR2020,Kazakhstan,KAZ,0.990752029418945,14.92,65.45,56.6024267995373,9.0,7733.78944301187,0.006685944029999999,36.4,,,49.22,7060340912.456,36.9,5.8,0.628506422042847,94.65791,99.0,17.1458734397317,97.2521223441322,50.123791354162,8.30204873677645,7.49246611635896,0.504918638561807,0.013221451129999999,79.7841612030966,-44.2921114016635,52.3557229058418,27.9999999979879,1683000.0,20154.811999999998,177.933,6.681,30.6,0.825,0.5485758417039198
96,2020,YR2020,Kenya,KEN,0.153646945953369,40.037,50.921,21.5875711417625,8.0,1617.53495474086,0.0031805971399999997,59.7,9.98002515350979,38.0878723316079,59.53,3021577321.15368,47.3,3.5,0.546752512454987,64.3069,78.0,0.0,18.2398629311412,8.07794915983307,22.1958090573601,0.872895972152775,7.870695737969e-05,0.003985789639999999,46.8619320378114,18.7301964408302,90.5554089036542,1.91848041939535,1037000.0,2976.551,51.031000000000006,87.324,20.0,0.601,0.08601760823735295
97,2020,YR2020,"Korea, Rep.",KOR,1.0,13.5,75.909756097561,33.9391689573172,6.0,18539.3769836658,0.447,6.4,2.25918477850415,73.1145005331247,116.39,154131100000.0,21.9,7.9,0.798776268959045,99.67971,95.0,8.7045579307011,83.9686000940826,5.44240824095879,23.726777007127,1.99754203031639,0.84038249300528,0.5659946726,20.4540742276591,70.6547997062748,38.5057635857634,22.092734793113,5322000.0,2403.783,35.751999999999995,527.967,43.4,0.9159999999999999,0.7630494672600001
98,2020,YR2020,Kuwait,KWT,1.0,22.817,73.142,56.4721744466436,9.0,56179.2950259742,0.06731395768,10.6,1.81294613887087,69.9434341326304,37.26,6451474442.26722,25.4,14.6,0.562588036060333,91.30349,99.0,38.6553471176229,100.0,94.3054880797806,0.581146846530528,0.0432209120217044,-0.803908963603699,0.2327488371,8.30527497194164,,42.7696910845167,5.16781197091922,1944000.0,64457.543,367.399,232.128,33.7,0.8059999999999999,0.596834768898
99,2020,YR2020,Kyrgyz Republic,KGZ,0.997537689208984,19.8,68.5585365853659,41.8478618433635,10.0,1863.73919003394,0.01041401145,42.4,18.7007342838023,48.9869015768215,79.29,506216118.703,37.7,5.2,0.596617102622986,92.73983,98.0,28.3227848101266,62.7833522583439,16.3595281000071,23.208376523416,-0.172311073962181,0.328541855053039,0.0018290036100000002,55.8602711157456,-70.0330516024194,67.9193312570811,0.391614835291421,173000.0,14676.456,247.08,32.333,26.3,0.6970000000000001,0.5524735334334413
